0.5798938870429993,-1.3867381811141968,-0.001434326171875
1.8851892948150635,-1.2120494842529297,-0.001434326171875
2.3839666843414307,0.26866817474365234,-0.0013427734375
2.3651123046875,1.9985454082489014,-0.001434326171875
1.10193932056427,2.466033697128296,-0.0013427734375
-0.12038097530603409,2.3948397636413574,-0.0013427734375
-1.125651478767395,1.888358473777771,-0.0013427734375
-0.8167734146118164,0.15816950798034668,-0.0013427734375
-0.1242484599351883,-1.1995294094085693,-0.0013427734375

